id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,Gender,Location
374511,1,0,1.97,21,0,0,15.2,1.4,0,M,New York
374586,1,0,0.89,21,0,0,0,0,0,M,New York
374596,1,0,6.48,20,0.99,0,60.5,17,0,F,California
374606,1,0,1.7,17,0,0,0,0,0,F,New Jersey
374682,1,0,2.52,23,,0,6.7,0.3,0,F,New Jersey
374766,1,0,1.88,21,0,0,15.8,0.9,0,M,Chicago
374799,1,0,3.35,20,,0,1.4,0.1,1,M,Chicago
374809,0,0,1.98,21,,0,15.8,1.3,0,M,Chicago
374823,1,0,2.35,23,,0,3.4,0.2,0,M,Chicago
374844,1,1,3.02,0,,0,4.5,0.2,7,M,Chicago
374856,1,1,0.43,20,0,0,0,0,0,M,Chicago
374905,1,0,3.08,17,,0,6.9,0.6,0,F,California
374906,1,0,5.99,24,,0,48.9,4.6,0,F,California
374924,1,0,3.82,30,,0,15.2,0.7,0,F,California
374979,1,1,6.48,28,1.41,0,219.9,85.5,0,F,California
375020,1,0,0.13,0,1.84,0,0,0,1,F,California
375083,1,0,4.26,23,0,0,4,0.1,0,F,California
375091,0,0,1.08,22,0,0,0,0,0,F,California
375093,1,0,2.15,0,,0,0,0,0,F,California
375145,1,1,1.12,21,0,0,0,0,0,F,California
375221,1,1,6.47,19,,0,54,6.8,0,F,California
375270,1,1,6.47,21,1.73,0,160.2,12,0,M,Chicago
375284,1,0,0.22,9,,0,0,0,0,M,Chicago
375311,0,0,1,44,0,0,0,0,0,M,Chicago
375334,1,1,4.13,32,,0,0,0,0,M,Chicago
375338,1,1,2.6,0,,0,1.8,0.2,3,M,Chicago
375339,0,0,2.17,19,,0,9.3,1,1,M,Chicago
375343,1,1,6.47,12,0.47,0,46.3,3.1,0,M,Chicago
375358,1,1,5.26,12,0,0,92.2,10.5,0,M,Chicago
375431,1,0,2.01,23,,0,20.8,1.2,0,M,Chicago
375439,1,1,6.47,21,0.29,0,58.7,4.9,0,M,Chicago
375449,1,0,3.59,21,0,0,16.1,1.8,0,F,Chicago
375465,0,0,1.71,21,,0,12.4,0.7,0,F,New York
375477,1,1,6.47,17,1.67,2,121.4,12.5,0,F,New York
375492,1,0,1.32,14,0,0,0,0,0,F,New York
375499,1,0,2.88,21,,0,21.3,2.1,0,F,New York
375507,1,0,6.47,21,0.17,0,71.5,3.8,0,F,New York
375516,1,1,4.03,20,,0,23.7,1.7,0,F,New York
375557,1,0,2.27,23,,0,13.1,0.6,0,F,New York
375558,1,0,1.91,20,0,0,9.6,0.5,0,F,New York
375580,1,0,2.64,20,,0,20.6,1.5,0,F,New York
375599,1,0,4.91,24,,0,7,0.8,0,F,New York
375611,1,0,3.72,25,,1,10.9,0.7,0,F,New York
375621,1,0,2.35,23,,0,10.8,0.6,0,F,New York
375630,1,0,6.47,22,1.05,0,10.1,0.6,0,F,New York
375670,1,0,2.47,21,,0,8.8,0.6,0,F,New York
375687,1,1,6.47,15,1.32,0,31.8,1.1,0,F,New York
375692,1,0,2.42,22,,0,10.2,0.4,0,F,New York
375705,1,1,1.99,0,,0,0,0,0,F,California
375739,1,0,5.61,16,0,0,15,1.4,0,F,California
375775,1,0,5.45,24,,1,49.8,3,0,F,California
375779,1,1,2.37,16,0,0,12.4,0.9,0,F,California
375789,1,1,6.47,15,1.25,0,75.1,5.4,0,F,California
375810,1,0,6.47,22,1.13,0,87.9,2,0,F,California
375849,1,1,6.47,15,1.66,0,126.9,7,0,F,California
375867,1,1,6.47,22,0.93,1,24.8,1.1,0,F,New York
375899,0,0,2.04,12,,0,11.5,1.6,0,F,New York
375905,1,0,1.98,22,,0,2.5,0.1,0,F,New York
375907,0,0,1.7,0,0,0,0,0,0,F,New Jersey
375911,1,0,2.49,22,,0,18.8,1.4,0,F,New Jersey
375918,1,1,6.47,15,1.66,0,110.4,5.4,0,F,New Jersey
375938,1,1,0.87,21,0.01,0,0,0,0,F,New Jersey
375965,1,1,6.47,20,0.18,0,47.4,21.1,0,F,New Jersey
375974,1,0,6.47,38,1.21,0,129.5,7.7,0,F,New Jersey
376060,1,0,6.47,21,0.55,0,106.1,11.1,0,F,New Jersey
376070,1,0,3.74,22,,0,40.3,2.3,0,F,New York
376094,1,0,2.82,22,,0,2.7,0.2,0,F,New York
376108,1,1,1.44,16,0,0,0,0,0,F,New York
376149,1,0,2.01,23,,0,10.5,0.5,0,F,New York
376150,1,1,6.47,25,0.11,2,90.7,6.6,0,F,Washington DC
376179,0,0,0.43,20,0,0,0,0,0,F,Chicago
376186,1,0,6.85,40,,0,76.7,8.4,0,F,Chicago
376207,1,1,3.62,24,,0,39.4,2.6,0,F,Chicago
376210,1,1,6.47,21,0.38,0,16.7,1.9,0,F,Chicago
376261,1,1,6.47,22,1.07,0,45.3,2.8,0,F,Chicago
376291,1,0,2.55,21,,0,29.5,4.1,0,M,New York
376311,1,0,2.67,23,,0,25.4,2.1,0,M,New York
376313,1,0,0.82,0,,0,0,0,4,F,New Jersey
376327,1,0,2,4,,0,0,0,0,F,New Jersey
376341,1,1,7.12,17,1.59,0,45.5,2.6,0,F,Chicago
376376,1,0,2.32,18,,0,13.1,0.9,0,F,Chicago
376380,1,1,4.98,24,,0,7.7,0.6,0,F,Chicago
376429,1,1,2.26,37,,0,22.4,1.2,0,F,Chicago
376439,1,0,3.08,23,,0,24.9,1.5,0,F,Chicago
376441,0,0,2.49,22,,1,8.6,1,0,F,Chicago
376475,0,0,6.47,24,,0,109.7,8.4,0,F,Chicago
376485,0,0,2.09,21,,0,0,0,0,F,Chicago
376486,1,1,5.52,28,,0,11.7,0.7,0,F,Chicago
376509,0,0,2.32,17,,0,10.3,0.7,0,F,Chicago
376516,1,0,2.96,21,,0,14.6,1.5,0,F,Chicago
376583,1,0,3.51,24,,0,30.2,4,0,F,California
376637,1,0,6.47,19,1.91,0,63.3,7.3,0,F,California
376639,1,1,6.47,19,1.75,1,50.9,2.6,0,F,California
376646,1,0,4.19,11,0,1,57.3,2,0,F,California
376720,1,1,4.39,22,0,0,6.3,0.3,0,F,California
376730,1,0,2.13,21,,1,29,2.4,0,F,California
376738,0,0,3.15,23,,0,18.3,1.3,0,F,California
376742,1,0,4.15,20,0,0,36.4,4,0,F,California
376746,0,0,0.72,21,0,0,0,0,0,F,California
376772,1,0,1.36,20,0,0,0,0,0,M,California
376773,1,0,6.47,28,1.82,0,62.9,4,0,M,California
376802,1,0,2.5,14,0,0,8.6,0.5,0,M,California
376817,0,0,7.13,24,1.97,0,13.5,1.3,0,M,California
376820,1,0,1.97,22,0,0,0,0,0,M,California
376821,1,0,1.99,38,,0,44.4,3.1,0,M,California
376826,1,0,2.18,23,,2,29.9,3.8,0,M,California
376846,1,0,1.97,37,0,0,26.9,0.8,0,M,California
376877,1,0,1.02,23,0,0,0,0,0,M,California
376880,1,1,6.47,15,1.36,0,43.2,7.5,0,M,California
376904,1,0,6.47,22,1.23,0,140.8,7.1,0,M,California
376930,1,1,7.03,0,,0,0,0,0,M,California
376955,1,0,6.58,20,,1,18.7,1.7,0,M,California
376965,1,1,2.57,36,,1,147.5,8.6,0,M,California
376976,1,0,2.44,0,,0,1.9,0.6,5,M,California
377025,1,0,6.47,21,0.3,0,142.4,21.5,0,M,California
377029,1,1,2.01,20,,0,0,0,0,M,California
377062,1,0,2.16,23,,0,17.7,0.9,0,M,Chicago
377128,1,1,6.47,17,1.75,0,72,4,0,M,Chicago
377129,1,0,3.01,21,,0,13.5,1.4,0,M,Chicago
377196,1,0,1.86,21,0,1,15.6,1,0,M,Chicago
377208,0,0,0.49,22,0,0,0,0,0,M,Chicago
377284,1,1,2.17,0,,0,3.8,0.2,0,M,Chicago
377315,1,0,2.07,20,,0,2.8,0.4,0,M,Chicago
377320,0,0,0.35,19,0.01,0,0,0,0,F,California
377322,1,0,2.41,22,,0,9.3,0.9,0,F,California
377358,1,0,2.33,35,,1,26,3.6,0,F,California
377370,0,0,0.35,16,,0,0,0,0,F,California
377386,1,1,6.47,22,0.11,3,59.9,5.6,0,F,California
377450,1,1,6.47,10,1.18,0,96.8,6.2,0,F,California
377460,1,0,2.64,18,,0,4.7,0.2,0,F,California
377462,1,0,3.24,24,,0,7.3,0.5,0,F,California
377470,1,0,1.97,22,0.06,0,9.2,0.5,0,F,California
377493,1,0,5.29,22,0,0,21.4,5.5,0,F,California
377509,0,0,0.98,22,,0,0,0,0,F,California
377533,0,0,1.27,17,0,0,0,0,0,F,California
377548,1,0,3.64,22,0,1,34.8,3.6,0,F,California
377553,0,0,0.79,72,0.01,5,0,0,0,F,California
377566,1,1,6.13,2,0,1,0.6,0,0,F,California
377588,1,0,6.47,22,0.89,0,35.1,4,0,F,California
377591,1,0,0.65,28,0,3,0,0,0,F,Chicago
377610,1,1,6.47,21,0.41,0,,,0,M,Chicago
377629,1,1,0.75,17,0,0,0,0,0,M,Chicago
377670,1,0,5.07,24,,0,19.4,2.5,0,F,New York
377719,1,1,3.08,14,0,2,74.5,7.2,0,F,New York
377746,1,0,6.47,22,1.08,0,136.8,10.9,0,F,New York
377750,1,0,2.23,0,,0,12.2,1.1,0,M,Chicago
377754,1,0,2.72,36,,0,20.3,1,0,M,Chicago
377766,0,0,3.42,21,,0,15.8,0.9,0,M,Chicago
377775,0,0,3.55,21,0,0,10.3,0.5,0,M,Chicago
377836,1,1,6.46,10,1.28,0,19.4,1.4,0,M,Chicago
377837,1,0,3.41,24,,0,18.6,1.4,0,M,Chicago
377873,1,0,1.61,21,0,5,0,0,0,M,Chicago
377882,1,0,6.52,17,0,0,3.9,0.2,0,M,Chicago
377935,0,0,2.06,17,,0,8.7,0.3,0,M,Chicago
377983,1,0,2.7,14,0,0,31,1.5,0,M,Chicago
378061,0,0,0.84,56,0.01,3,0,0,0,M,Chicago
378064,1,0,6.46,20,1.62,0,6.8,0.4,0,M,Chicago
378093,1,1,6.46,21,0.43,0,13.6,1.1,0,M,Chicago
378098,0,0,1.99,22,,0,8.1,1.2,0,M,Chicago
378134,1,0,6.46,20,1.27,0,94.9,4.7,0,M,Chicago
378136,1,0,5.75,24,,0,5.3,0.2,0,F,Chicago
378156,1,1,0.82,19,,0,0,0,0,F,Chicago
378161,1,0,6.46,20,0.98,3,30.7,4.1,0,F,Chicago
378175,0,0,2.08,23,,0,2,0.1,0,F,Chicago
378184,0,0,6.46,23,,0,39.3,3.6,0,F,Chicago
378192,1,0,1.44,23,0,0,0,0,0,F,Chicago
378195,0,0,3.58,10,,0,4,0.8,5,F,Chicago
378209,1,1,0.59,24,0,0,0,0,0,F,Chicago
378216,1,0,2.01,33,,3,23.6,1.7,1,F,Washington DC
378331,0,0,1.44,19,0,0,0,0,0,F,Washington DC
378349,1,0,2.56,17,,0,6.8,1.3,0,F,Washington DC
378364,1,0,0.44,17,0.05,0,0,0,0,F,Washington DC
378373,1,0,1.98,22,,0,24.4,3.5,0,F,Washington DC
378400,1,0,2.18,24,,0,2.4,0.4,0,F,Washington DC
378415,1,0,0.82,19,0,0,0,0,0,F,Washington DC
378419,1,0,1.99,22,,0,10,0.7,0,F,Washington DC
378430,0,0,0.46,21,0.03,0,0,0,0,F,Washington DC
378469,1,0,0.84,0,0,0,0,0,4,F,Washington DC
378492,0,0,3.45,24,,0,11.4,0.8,0,F,New York
378544,1,1,6.46,22,1.97,0,55.2,2.8,0,F,New York
378551,1,0,6.35,24,,0,9.6,0.9,0,F,New York
378574,1,0,2.04,21,,0,3,0.6,0,F,New York
378598,1,1,6.46,22,1.4,0,33.4,2.2,0,M,California
378604,1,1,0.93,18,0,0,0,0,0,M,California
378631,0,0,2.01,24,,0,2.6,0.5,0,F,California
378671,1,0,1.33,23,0,0,0,0,0,F,California
378684,1,1,6.46,25,0.3,0,27.5,2.4,0,F,California
378688,0,0,2.74,19,,1,24.2,1.9,0,F,California
378694,1,1,6.46,15,1.37,0,3.3,0.6,0,F,California
378718,0,0,6.46,12,,0,2.8,0.4,5,F,California
378755,1,0,1.38,21,0,0,0,0,0,F,California
378766,0,0,2.53,31,,0,51.2,8.4,0,F,California
378782,1,1,6.46,10,1.28,0,4.6,0.5,0,F,California
378794,1,0,2.63,13,0,0,21,5,0,F,California
378796,1,0,4.08,26,0,1,20.9,1.8,0,F,California
378815,1,0,6.46,20,1.25,2,58.2,5.1,0,F,California
378820,1,1,0.67,0,0,0,0,0,4,F,California
378829,1,1,6.46,21,,0,34.3,1.7,0,F,California
378849,0,0,5.07,56,,0,12.8,2.1,0,F,New York
378850,1,1,1.12,21,0,0,0,0,0,F,New York
378851,1,1,1.41,0,,0,0,0,5,F,New York
378886,0,0,0.65,22,0,0,0,0,0,M,Chicago
378906,1,0,6.46,21,0.24,0,4,0.9,0,M,Chicago
378925,1,0,5.14,16,,0,3.3,0.2,7,M,Chicago
378945,0,0,1.08,0,0,0,0,0,4,M,Chicago
378963,1,0,5.54,21,0,0,38.3,2.5,0,M,Chicago
378987,1,0,2.14,22,,1,12.2,1.1,0,M,Chicago
379004,0,0,0.25,22,,0,0,0,0,M,Chicago
379010,0,0,0.37,17,0.01,1,0,0,0,M,Chicago
379080,1,0,1.97,22,0,1,5.6,0.5,0,M,Chicago
379081,1,0,2.96,0,0,0,23.4,0.9,2,M,Chicago
379123,1,0,1.76,23,,0,10.6,1,0,M,Chicago
379167,0,0,0.9,20,0.01,1,0,0,0,M,Chicago
379170,1,1,0.47,0,0,0,0,0,0,M,New York
379171,1,1,6.92,33,1.63,2,88.5,3.8,0,M,New York
379222,1,0,0.27,18,1.7,0,0,0,0,M,New York
379228,1,1,5.94,21,0,0,8.5,0.9,0,M,New York
379256,1,0,6.46,21,0.53,0,64.9,6.7,0,F,Chicago
379279,0,0,2.44,21,,0,17.6,1.4,0,F,New Jersey
379281,1,1,3.19,14,,0,12.4,1.2,0,F,New Jersey
379282,1,0,2.24,19,,0,7,1.1,0,F,New York
379322,1,0,2.42,23,,0,2.3,0.2,0,F,New York
379326,1,0,2.09,23,,0,2.2,0.1,0,F,New York
379340,1,0,3.38,16,0,2,34.8,4.6,0,F,New York
379343,1,0,0.93,17,0,0,0,0,0,F,New York
379349,1,0,1.98,22,,1,2.8,0.3,0,F,New York
379378,1,0,0.68,20,0.02,0,0,0,0,F,New York
379399,1,0,1.82,18,0,0,0,0,0,F,New York
379403,1,0,6.46,25,0.15,0,64.1,4.8,0,F,New York
379405,0,0,1.98,22,,1,32.3,1.1,0,F,New York
379415,1,1,0.51,0,0,2,0,0,5,F,New York
379437,1,1,4.11,13,0,0,22.8,2.8,0,F,New York
379442,1,0,2.07,23,,0,5,0.7,0,F,New York
379483,1,1,6.46,19,1.69,3,33,2,0,F,New York
379490,0,0,4.35,23,,0,7,1.5,0,F,New York
379492,1,1,6.46,15,1.17,0,8.3,0.5,0,F,New York
379552,0,0,3.54,22,0,0,17.3,1.6,0,F,California
379566,1,0,2.24,23,,0,18.1,0.8,0,F,California
379568,1,0,1.99,23,,1,12.7,1.1,0,F,Chicago
379572,1,0,1.09,24,0,0,0,0,0,F,Chicago
379596,0,0,0.36,0,0.02,0,0,0,3,F,Chicago
379610,1,0,6.46,12,0.77,0,62.6,4.1,0,F,Chicago
379634,1,0,0.93,17,0,0,0,0,0,M,Chicago
379647,0,0,2.07,23,,1,16.8,2.1,0,M,Chicago
379649,0,0,3.93,18,0,0,47.1,3.4,0,M,Chicago
379683,1,1,1.9,22,0,0,4.7,0.4,0,F,California
379699,1,0,6.46,18,,0,103.7,12.3,0,F,California
379723,0,0,6.46,24,,0,28.2,1.6,0,F,Chicago
379741,0,0,0.8,22,0,2,0,0,0,F,Chicago
379747,1,0,3,21,,0,41.1,2.2,0,F,Chicago
379765,1,0,6.46,23,,0,3,0.1,0,F,Chicago
379771,1,0,3.63,23,,1,3,0.2,0,F,Chicago
379829,1,1,0.97,21,0,0,0,0,0,F,New York
379841,1,0,1.11,21,0,0,0,0,0,F,New York
379861,1,0,2.58,0,,0,2,0.1,5,F,New York
379864,1,1,6.02,12,0,0,51.3,2.6,0,F,New York
379881,0,0,6.46,26,0.21,0,14.5,2.1,0,F,New York
379911,1,1,6.46,22,1.03,0,2.9,0.5,0,F,New York
379925,0,0,0.68,24,0,0,0,0,0,F,New York
379929,1,0,6.46,22,0.99,0,56.9,5.8,0,F,New York
379949,1,0,1.45,20,0,0,0,0,0,F,New York
379991,0,0,0.12,16,1.85,0,0,0,0,F,New York
380014,1,0,4.92,20,0,0,37.7,7.7,0,F,New York
380042,1,0,2.61,21,,0,25.1,3,0,F,New York
380047,1,1,6.45,15,1.42,0,62.7,9.4,0,F,New York
380050,0,0,2.57,23,,0,13.9,1,0,F,New York
380067,1,1,6.45,22,0.98,0,94.4,14.8,0,F,New York
380078,1,0,6.45,12,0.87,0,85.5,13.7,0,F,New York
380099,1,0,6.71,14,,1,23.8,1.3,0,F,New York
380101,0,0,1.93,21,,0,3.9,0.3,0,F,New York
380112,0,0,4.04,23,0,0,47.5,2.4,0,M,California
380115,1,0,1.99,21,,1,100.7,11.9,0,M,California
380149,1,0,1.98,0,,0,22.6,8.1,5,M,California
380163,1,1,3.23,24,,0,4.1,0.3,0,M,California
380211,1,1,6.45,15,1.25,0,47.9,4.2,0,M,California
380285,0,0,1.18,20,,0,0,0,0,M,Washington DC
380333,1,1,1.16,0,0,1,0,0,4,M,Washington DC
380376,1,0,6.45,21,0.21,0,28.8,3.2,0,M,Washington DC
380392,1,0,6.45,20,1.61,0,60.1,3.5,0,M,Washington DC
380401,1,0,0.59,24,0.01,0,0,0,0,M,Washington DC
380405,1,0,6.45,25,1.7,0,23.7,2.1,0,M,Washington DC
380411,1,1,1.39,0,,1,0,0,7,M,Washington DC
380425,1,1,3.65,24,,0,7.2,0.4,0,M,Washington DC
380436,1,1,3.14,24,,0,17.4,1.2,0,M,Washington DC
380463,1,0,2.48,21,,0,0,0,0,M,Washington DC
380589,1,1,7.17,15,,1,56.9,3.3,0,M,Washington DC
380624,1,0,1.07,23,0,0,0,0,0,M,Washington DC
380668,1,0,2.47,19,,0,0,0,0,M,Washington DC
380682,1,0,4.09,15,,0,16.7,1.4,0,M,Washington DC
380692,1,0,3.55,21,,0,6,0.3,0,M,Washington DC
380705,1,0,0.64,24,0,1,0,0,0,M,Washington DC
380723,1,1,4.39,26,,0,16.6,1.5,0,M,Washington DC
380765,0,0,5.28,56,,0,16.4,0.9,0,F,California
380767,1,1,2.16,23,,0,45.7,5.8,0,F,California
380775,1,1,6.45,21,0.45,0,117.3,6.9,0,F,California
380777,0,0,0.19,0,1.3,0,0,0,2,F,California
380823,1,0,5.39,30,0,0,44.6,15,0,M,California
380826,1,1,6.24,22,,3,77.5,5.7,0,M,California
380873,1,0,0.97,22,0,0,0,0,0,M,Chicago
380881,1,0,6.45,21,0.25,0,43.9,5.8,0,M,Chicago
380885,1,0,6.45,20,0.65,0,219.5,12.8,0,M,Chicago
380888,0,0,2.08,38,,0,51,5.5,0,M,Chicago
380889,1,1,6.45,19,1.89,0,37,2.1,0,M,Chicago
380897,0,0,0.73,20,0,0,0,0,0,F,Chicago
380906,1,1,7.13,16,0.9,3,36.3,2.1,0,F,Chicago
380916,1,0,2.29,19,,0,32.8,2.6,2,F,Chicago
380918,0,0,4.76,20,,0,10.9,0.4,0,F,Chicago
380945,1,0,6.45,21,0.19,0,20.2,1.4,0,M,Chicago
380947,1,0,6.45,16,1.62,0,71.6,3.4,1,F,Washington DC
380954,1,0,5.01,17,,0,2.5,0.2,0,F,Washington DC
380956,0,0,2.97,24,,0,16.6,1.2,0,F,Washington DC
380997,1,0,3.8,26,0,0,37.9,12,0,F,Washington DC
381016,1,1,6.45,24,0.62,0,41,4.1,0,F,Washington DC
381020,1,0,4.3,29,0,0,63,5.1,0,F,Washington DC
381066,1,0,2.31,13,,0,0,0,0,F,Washington DC
381080,1,1,6.45,25,0.04,0,26.3,1.6,0,F,Washington DC
381143,1,1,6.45,16,1.86,1,46.4,4.1,0,F,Washington DC
381156,1,0,0.13,25,0,0,0,0,0,F,Washington DC
381176,1,1,1.43,21,0,0,0,0,0,F,Washington DC
381192,1,0,1.98,24,,0,18.6,4.3,0,F,Washington DC
381196,1,0,1.71,22,0,0,6.6,0.7,0,F,Washington DC
381205,1,1,1.94,21,,0,1.2,0.3,0,M,California
381209,0,0,2.57,23,,0,6.1,0.3,0,M,California
381230,0,0,3.28,24,,0,60.2,6.2,0,M,California
381248,1,0,0.92,18,0,0,0,0,0,M,California
381371,1,0,4.33,20,,0,16.1,1.9,0,M,California
381393,1,0,4.41,23,0,0,76.4,4.6,0,M,California
381416,0,0,1.67,18,0,0,0,0,0,M,California
381443,1,1,6.75,12,1.59,3,36.8,5.5,0,M,California
381465,1,1,6.45,14,1.53,3,64.5,3,2,M,California
381471,1,0,2.44,21,,1,13.5,0.8,0,M,California
381510,1,1,6.45,21,0.38,1,65.9,3.8,0,M,California
381527,1,0,0.68,21,0.01,0,0,0,0,M,California
381530,1,0,2.39,22,,0,16.2,1,0,M,California
381569,1,0,6.45,22,1.95,0,18.7,0.9,0,M,California
381575,1,0,1.42,43,0,1,0,0,0,M,California
381595,1,0,2.48,0,,0,24.8,3.3,0,M,California
381602,1,0,2.22,22,,0,0,0,0,M,California
381614,0,0,1.99,23,,0,1.8,1,0,M,California
381643,1,0,2.06,23,,0,3.8,0.3,0,M,California
381655,1,0,5.01,24,0,0,27,2.2,0,M,California
381715,1,0,4.6,22,0,0,44.4,2.6,0,M,California
381716,1,0,0.81,22,0.02,1,0,0,0,M,California
381731,1,1,1.98,38,,0,21.3,1.9,0,M,California
381738,0,0,2.34,20,,0,8.5,0.4,0,M,California
381751,1,0,6.45,22,0.57,0,92.6,6.4,0,M,California
381799,1,0,1.31,22,0,0,0,0,0,F,California
381825,1,1,2.63,16,,0,2.6,0.1,0,F,Chicago
381883,1,1,6.45,15,1.3,0,11.9,3.2,0,F,Chicago
381892,0,0,1.07,21,,2,0,0,0,F,Chicago
381937,1,0,2.61,21,,0,12.3,1.8,0,F,Chicago
381984,1,0,2.05,22,,1,15,1.6,0,F,Chicago
382018,1,0,0.73,20,0,0,0,0,0,F,California
382029,1,0,2.15,19,,0,11.6,4,0,F,California
382058,0,0,2.4,23,,0,12.8,0.9,0,F,California
382066,1,0,1.98,23,,1,7.1,1.3,0,F,Chicago
382082,1,0,2.3,22,,0,24.6,1.7,0,F,Chicago
382090,1,0,3.15,24,,0,16,1.4,0,F,Chicago
382133,1,1,6.45,21,1.5,0,67.2,3,0,F,Chicago
382166,1,0,6.45,22,1.41,1,64,7.8,0,F,Chicago
382188,0,0,0.71,22,0,1,0,0,0,F,Chicago
382190,1,0,1.98,24,,0,17.3,1.6,0,M,Chicago
382202,1,1,6.45,21,0.4,0,66.7,5.2,0,M,Chicago
382211,0,0,1.99,23,,1,1.9,0.4,0,M,Chicago
382230,1,1,0.36,20,0.01,0,0,0,0,F,New York
382254,1,0,6.45,24,,0,50.8,3.1,0,F,New York
382297,1,1,6.45,19,1.84,1,75.8,3.5,0,F,New York
382340,0,0,2.94,11,0,0,26.8,2.6,0,F,New York
382394,1,0,6.52,23,,0,58.7,15,0,F,New York
382430,1,0,2.05,22,,0,16.6,1.4,0,F,New York
382442,1,1,6.45,21,0.21,0,26.9,1.9,0,F,New Jersey
382443,1,0,1.15,9,0,0,0,0,0,F,New Jersey
382460,1,0,1.98,24,,0,8,0.7,0,F,New Jersey
382500,1,0,1.98,23,,0,5.9,1.2,0,F,California
382576,1,0,1.98,23,,0,0,0,0,F,California
382636,1,0,1.98,22,,0,7.2,1,0,F,California
382650,1,0,4.29,27,,3,60,5.3,0,F,California
382653,1,0,6.81,31,,0,0,0,0,F,California
382679,1,0,4.11,20,0,0,8.9,3.7,0,F,California
382731,1,0,4.73,26,,0,43.6,3.1,0,F,California
382741,1,0,6.45,20,1.85,0,40.2,2.9,0,F,California
382744,1,0,3.98,46,0,0,41.7,12.1,0,F,New York
382763,1,0,4.57,148,0,0,569.4,32.2,0,F,New York
382765,1,1,6.45,22,1.97,0,57.5,7.1,0,M,New York
382799,1,1,6.45,29,1.78,4,206.7,17.9,0,M,New York
382867,0,0,0.41,6,0,0,0,0,0,M,New York
382873,1,1,0.29,17,,0,0,0,0,F,New Jersey
382888,1,1,2.39,22,,0,28,6.6,0,F,New Jersey
382933,1,0,5.14,24,,0,21,1.5,0,F,New Jersey
382965,1,0,2.69,0,,0,2.2,0.2,6,F,California
383014,1,0,0.13,5,0,0,0,0,0,F,California
383019,0,0,2.44,21,,0,10.5,0.7,0,F,California
383026,1,0,1.62,17,,0,4.4,0.2,0,M,Chicago
383037,0,0,0.15,0,,0,0,0,1,M,Chicago
383046,0,0,0.45,0,0.01,1,0,0,3,M,Chicago
383066,1,0,1.12,40,0,0,0,0,0,M,Chicago
383107,0,0,3.79,24,,0,0,0,0,M,Chicago
383119,1,1,6.44,10,1.3,0,8.2,0.7,0,M,Chicago
383160,0,0,2.23,23,,0,8.7,0.9,0,M,Chicago
383163,1,0,6.44,20,0.79,1,29.7,2.6,0,M,Chicago
383220,1,1,2.15,23,,1,14.7,1.7,0,M,Chicago
383235,0,0,2.78,12,0,0,14.7,0.4,0,M,Chicago
383266,1,0,6.44,21,0.15,0,53.2,3.7,0,M,Chicago
383275,1,0,0.4,22,0.01,1,0,0,0,M,Chicago
383292,1,1,6.44,15,1.3,0,140.9,14.3,0,M,Chicago
383298,1,0,4.68,22,0,0,24.8,2.3,0,M,Chicago
383307,1,0,2.91,14,0,1,1.3,0.1,0,M,Chicago
383351,1,0,4.18,30,0,0,0,0,0,M,Chicago
383353,1,1,6.44,18,1.81,0,30.3,2.8,0,M,Chicago
383378,0,0,3.26,24,,0,23.4,1.1,0,M,Chicago
383480,1,1,3.88,32,0,0,103.4,17.6,0,M,Chicago
383487,1,0,0.77,0,0.02,1,0,0,4,M,Chicago
383573,1,0,2.26,21,,0,5.5,0.6,0,M,Chicago
383587,1,0,3.67,32,,0,26.6,1.3,0,M,Chicago
383621,0,0,2.33,20,,0,15.3,0.8,0,M,Chicago
383636,1,0,4.03,23,0,0,73.3,5.1,0,M,Chicago
383661,1,1,1.98,21,,0,0,0,0,M,Chicago
383663,1,1,6.44,15,1.34,1,17.7,2,0,M,Chicago
383731,1,0,1.45,21,0,0,0,0,0,M,Chicago
383750,1,0,3.47,16,0,0,2.9,1.4,0,M,Chicago
383863,1,1,6.44,19,1.95,0,44.4,2.2,0,F,Chicago
383884,1,1,6.44,21,0.2,1,20.2,1.9,0,F,Chicago
383905,0,0,4.25,210,,0,65,90.6,0,F,Chicago
383911,1,0,1.97,17,0,0,21,1.6,0,F,Chicago
383929,1,0,4.66,24,,0,6.5,0.2,0,F,Chicago
383930,1,0,6.44,22,0.94,0,96.9,6.7,0,F,Chicago
383967,1,0,2.95,13,0,2,22.4,1,0,F,New Jersey
384042,1,1,6.44,17,1.9,0,166.3,13.5,0,F,New Jersey
384141,1,1,6.44,20,1.31,0,17.7,1,0,F,New Jersey
384182,1,0,1.97,23,0,0,5.1,0.3,0,F,Chicago
384195,1,0,2,21,,0,29.6,3.6,0,F,Chicago
384204,1,1,6.44,24,1.34,0,21.8,1.5,0,F,Chicago
384213,1,0,6.44,22,0.99,0,6.9,0.7,0,F,Chicago
384238,0,0,0.47,21,0.01,0,0,0,0,F,Chicago
384242,0,0,6.44,25,0.34,0,14.9,0.5,0,F,Chicago
384248,1,1,2.81,23,,2,7,0.3,0,F,Chicago
384273,1,0,6.44,22,0.91,0,63.2,4.2,0,F,Chicago
384307,1,0,7.02,23,,0,63.3,5.1,0,F,Chicago
384381,1,0,2.95,19,,0,16.5,1.3,0,F,Chicago
384409,1,1,6.44,21,0.38,0,35.6,1.6,0,F,Chicago
